towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,trial_end,rt,part_choice,part_key,confidence,block_end,updated_score,condition_first,cue_on
stim_set/hard-566.png,fall.png,competition,3.75,stand,right,hard,,396.893871,404.88242337500014,correct,411.66286945800016,2.951071875000025,stand,right,2,,,,397.9039002080001
stim_set/hard-214.png,stand.png,competition,2.0,stand,right,hard,,411.6635865830001,420.974366958,incorrect,428.2261033750001,4.2734622919999765,fall,left,2,,,,412.67396529200005
stim_set/easy-vcom=4-19.png,fall.png,competition,2.0,fall,left,easy,,428.22664012500013,435.1061265000001,incorrect,439.6096661250001,1.8373935829999937,stand,right,4,,,,429.23682758300015
stim_set/easy-280.png,fall.png,competition,3.75,stand,right,easy,,439.61023216700005,445.8167413330002,correct,452.0315765,1.1726835409999694,stand,right,5,,,,440.62052975000006
stim_set/hard-321.png,stand.png,competition,3.0,stand,right,hard,,452.0320670420001,458.031327833,incorrect,464.0570646250003,0.9622180000001208,fall,left,4,,,,453.04198858300015
stim_set/hard-182.png,stand.png,competition,2.25,stand,right,hard,,464.0576081670001,473.822837917,incorrect,481.15843462500015,4.732634583000163,fall,left,2,,,,465.0680188330002
stim_set/hard-vcom=3-34.png,stand.png,competition,2.5,fall,left,hard,,481.159167625,489.2743678750003,incorrect,494.90919462500005,3.077386208000007,stand,right,3,,,,482.1696323750002
stim_set/easy-538.png,fall.png,competition,2.5,stand,right,easy,,494.9097369169999,500.83122541700004,correct,505.9489277920002,0.8848083329999099,stand,right,5,,,,495.91993125
stim_set/hard-244.png,stand.png,competition,4.0,stand,right,hard,,505.9496505000002,515.106141833,correct,522.120905625,4.113214374999643,stand,right,3,522.1212206670002,,,506.9605754170002
stim_set/easy-13.png,stand.png,competition,2.25,stand,right,easy,526.8253622920001,526.8262299170001,533.3162741250003,correct,539.4922607500002,1.4492637079997621,stand,right,3,,,,527.839612583
stim_set/hard-vcom=4-23.png,stand.png,competition,3.25,fall,left,hard,,539.4928445830001,545.3896452500003,correct,551.315772208,0.8572193330001028,fall,left,4,,,,540.5034985830002
stim_set/hard-vcom=4-80.png,fall.png,competition,2.5,fall,left,hard,,551.3164843330001,560.3326147500002,correct,565.757054792,3.9790264999996907,fall,left,3,,,,552.3265741250002
stim_set/easy-77.png,stand.png,competition,2.0,stand,right,easy,,565.7575873750002,571.7311405830001,correct,576.1533857919999,0.9341562910003631,stand,right,4,,,,566.7686167080001
stim_set/hard-177.png,fall.png,competition,3.75,stand,right,hard,,576.153909833,586.1978289170002,incorrect,592.2128305830001,,,,,,,,577.1644646250002
stim_set/easy-vcom=2-94.png,fall.png,competition,4.0,fall,left,easy,,592.2133810830001,599.2240905829999,incorrect,606.161159667,1.9780463339998278,stand,right,3,,,,593.2234088330001
stim_set/hard-vcom=1-30.png,fall.png,competition,2.75,fall,left,hard,,606.161697083,615.0811210420002,correct,621.7013113749999,3.882205208999949,fall,left,2,,,,607.1719336670003
stim_set/easy-vcom=3-15.png,fall.png,competition,3.0,fall,left,easy,,621.701897292,628.8478494999999,incorrect,634.8569132500002,2.106887583000116,stand,right,3,,,,622.7122412920003
stim_set/hard-vcom=1-3.png,stand.png,competition,2.5,fall,left,hard,,634.8574577080003,643.0409164580001,correct,649.616386958,3.149559416000102,fall,left,3,,,,635.8677398750001
stim_set/easy-411.png,stand.png,competition,2.25,stand,right,easy,,649.6169489580002,655.7824385829999,correct,661.0113041250002,1.1281514170000264,stand,right,4,,,,650.6274029169999
stim_set/easy-344.png,fall.png,competition,3.25,stand,right,easy,,661.011845083,666.8494706669999,correct,672.563737125,0.8046638750001875,stand,right,4,,,,662.0222022920002
stim_set/hard-vcom=3-142.png,fall.png,competition,2.75,fall,left,hard,,672.5643008330003,678.5894467500002,incorrect,683.7190081670001,0.9829376669999874,stand,right,3,,,,673.5744975420002
stim_set/hard-vcom=3-110.png,stand.png,competition,2.5,fall,left,hard,,683.7195497500002,691.6492064580002,correct,697.8785438330001,2.9020780840000953,fall,left,2,,,,684.730216375
stim_set/hard-441.png,stand.png,competition,4.0,stand,right,hard,,697.8790308749999,703.972855042,correct,712.6014945420002,1.0567229169996608,stand,right,3,,,,698.8892505419999
stim_set/hard-570.png,stand.png,competition,2.0,stand,right,hard,,712.6020476250001,721.9060952079999,incorrect,726.8812912500002,4.26054433399986,fall,left,2,,,,713.6126977500003
stim_set/hard-492.png,fall.png,competition,2.25,stand,right,hard,,726.8818302079999,734.2311924169999,correct,738.8355571669999,2.30955374999985,stand,right,3,,,,727.8923434170001
stim_set/hard-vcom=3-82.png,stand.png,competition,2.25,fall,left,hard,,738.8360686250003,747.9143785420001,incorrect,752.5231749580003,4.037207249999938,stand,right,3,,,,739.8469835000001
stim_set/hard-vcom=1-50.png,fall.png,competition,3.75,fall,left,hard,,752.5237935,760.2311721250003,correct,767.608610542,2.6647578329998396,fall,left,2,,,,753.533995792
stim_set/hard-vcom=2-137.png,stand.png,competition,3.0,fall,left,hard,,767.6093156669999,775.731128167,incorrect,782.3478520829999,3.0851873340002385,stand,right,3,,,,768.6200427920003
stim_set/hard-vcom=4-147.png,stand.png,competition,2.5,fall,left,hard,,782.348490333,792.191059667,correct,798.3422969170001,4.803907125000023,fall,left,3,,,,783.3593176670001
stim_set/hard-599.png,stand.png,competition,2.25,stand,right,hard,,798.3428277500002,807.7644020420003,incorrect,813.31633225,4.38912849999997,fall,left,2,,,,799.353299208
stim_set/hard-vcom=4-139.png,fall.png,competition,2.5,fall,left,hard,,813.3169359580002,820.4641314579999,incorrect,826.2859721670002,2.108555249999881,stand,right,3,,,,814.3277967500003
stim_set/hard-vcom=1-130.png,fall.png,competition,3.25,fall,left,hard,,826.2866880830002,834.48085425,incorrect,841.3740881250001,3.157004749999942,stand,right,3,,,,827.2969621249999
stim_set/easy-vcom=1-87.png,stand.png,competition,2.5,fall,left,easy,,841.3746622920003,849.265560542,correct,854.6608780000001,2.8544312080002783,fall,left,3,,,,842.384942958
stim_set/hard-549.png,stand.png,competition,2.75,stand,right,hard,,854.6614092919999,863.0991603329999,correct,869.128301625,3.402605791000042,stand,right,3,,,,855.6721239580002
stim_set/hard-391.png,stand.png,competition,3.25,stand,right,hard,,869.1289126249999,877.155875333,incorrect,888.2922860829999,2.9874382500001957,fall,left,2,,,,870.1401368330003
stim_set/hard-vcom=2-110.png,fall.png,competition,2.25,fall,left,hard,,888.2928342079999,894.5893424999999,incorrect,899.2434262920001,1.2598907500000678,stand,right,3,,,,889.3029646670002
stim_set/hard-vcom=4-142.png,fall.png,competition,2.75,fall,left,hard,,899.2440797080003,905.314425042,incorrect,910.3752832079999,1.0316230830003406,stand,right,3,,,,900.2542585830001
stim_set/hard-564.png,stand.png,competition,4.0,stand,right,hard,,910.3758540419999,919.5058918750001,correct,926.5126413329999,4.088440874999833,stand,right,2,,,,911.3858277080003
stim_set/hard-vcom=2-16.png,stand.png,competition,2.25,fall,left,hard,,926.5131811250003,932.5643727080001,correct,938.182004542,1.0070957500001896,fall,left,1,,,,927.5241310420001
stim_set/easy-vcom=4-126.png,fall.png,competition,3.0,fall,left,easy,,938.182729875,945.8643754580003,incorrect,951.3693077080002,2.6379787920000126,stand,right,2,,,,939.193207708
stim_set/hard-vcom=4-92.png,fall.png,competition,3.75,fall,left,hard,,951.3698599580002,958.8473750420003,incorrect,965.6474405419999,2.434880583999984,stand,right,3,,,,952.379960875
stim_set/hard-7.png,fall.png,competition,2.0,stand,right,hard,,965.6480114579999,975.7058756669999,incorrect,979.58517325,,,,,,,,966.6584994580003
stim_set/hard-382.png,fall.png,competition,2.0,stand,right,hard,,979.585792542,985.7905153750003,correct,990.5534064170001,1.1774813339998218,stand,right,2,,,,980.5961739580002
stim_set/hard-316.png,stand.png,competition,3.75,stand,right,hard,,990.5539695420002,997.305899208,incorrect,1004.055109167,1.7136230000000978,fall,left,3,,,,991.5643368750002
stim_set/hard-367.png,fall.png,competition,3.0,stand,right,hard,,1004.055911375,1011.766049375,correct,1017.056558833,2.676103583999975,stand,right,3,,,,1005.0663987920002
stim_set/hard-21.png,stand.png,competition,2.25,stand,right,hard,,1017.0571051669999,1023.630970958,incorrect,1028.5399675419999,1.5354248339999685,fall,left,2,,,,1018.0675657080001
stim_set/hard-78.png,fall.png,competition,2.5,stand,right,hard,,1028.540506792,1037.6487459170003,incorrect,1043.8235798330002,4.073448208000173,fall,left,2,,,,1029.550278542
stim_set/easy-vcom=1-145.png,stand.png,competition,2.5,fall,left,easy,,1043.8241402500003,1052.8976347920002,correct,1059.093782042,4.031868000000031,fall,left,2,,,,1044.8349268750003
stim_set/hard-14.png,fall.png,competition,4.0,stand,right,hard,,1059.094371667,1065.1141561250001,correct,1072.1619772080003,0.9866179169998759,stand,right,3,1072.1623008750003,,,1060.1051669170001
stim_set/hard-402.png,stand.png,cooperation,3.75,stand,right,hard,,,,,,,,,,,,,
stim_set/hard-564.png,stand.png,competition,4.0,stand,right,hard,4.583999952956219e-06,0.002154291999886482,6.14463420900006,incorrect,14.213084792000018,1.0998811250001381,fall,left,3,14.213591624999935,,,1.017818084000055
