"image","sub","r","cat","type","stability"
"hard-2","1018","0.18038902097824","2","within","fall"
"hard-2","1018","0.114079952546665","2","between","fall"
"hard-2","1019","0.587968062855172","2","within","fall"
"hard-2","1019","0.440681122480812","2","between","fall"
"hard-2","1022","0.798910866709221","2","within","fall"
"hard-2","1022","0.600251635540364","2","between","fall"
"hard-2","1023","0.0470985123594874","2","within","fall"
"hard-2","1023","0.312089731357993","2","between","fall"
"hard-2","1031","0.950477017830452","2","within","fall"
"hard-2","1031","0.740270483367713","2","between","fall"
"hard-2","1033","0.646282658249642","2","within","fall"
"hard-2","1033","0.689621368000102","2","between","fall"
"hard-2","1034","0.589807199399226","2","within","fall"
"hard-2","1034","0.721586571684772","2","between","fall"
"hard-2","1038","0.646966832957833","2","within","fall"
"hard-2","1038","0.452946997036754","2","between","fall"
"hard-2","1039","0.631433541518477","2","within","fall"
"hard-2","1039","0.7278062288459","2","between","fall"
"hard-2","1040","0.0848439117833591","2","within","fall"
"hard-2","1040","-0.128888727282714","2","between","fall"
"hard-2","1041","0.272070440571418","2","within","fall"
"hard-2","1041","0.301414725339431","2","between","fall"
"hard-2","1043","-0.0548481425995803","2","within","fall"
"hard-2","1043","-0.0442560232001675","2","between","fall"
"hard-371","1018","0.0324861836681377","1","within","fall"
"hard-371","1018","0.632148677120371","1","between","fall"
"hard-371","1019","0.32383088905866","1","within","fall"
"hard-371","1019","0.0435021328768233","1","between","fall"
"hard-371","1022","0.257538315350069","1","within","fall"
"hard-371","1022","0.124243673361718","1","between","fall"
"hard-371","1023","-0.0960114335541579","1","within","fall"
"hard-371","1023","-0.0794834976031996","1","between","fall"
"hard-371","1031","0.960566560300342","1","within","fall"
"hard-371","1031","0.0811698641659484","1","between","fall"
"hard-371","1033","0.179765198717188","1","within","fall"
"hard-371","1033","0.610320434072944","1","between","fall"
"hard-371","1034","0.562279470863163","1","within","fall"
"hard-371","1034","0.250933031156977","1","between","fall"
"hard-371","1038","-0.101265917714241","1","within","fall"
"hard-371","1038","-0.10070594129093","1","between","fall"
"hard-371","1039","0.800110907603404","1","within","fall"
"hard-371","1039","0.380511668555509","1","between","fall"
"hard-371","1040","0.14653626671668","1","within","fall"
"hard-371","1040","-0.00850177385190206","1","between","fall"
"hard-371","1041","-0.0678886057373223","1","within","fall"
"hard-371","1041","-0.0820563323833679","1","between","fall"
"hard-371","1043","0.0659283542218747","1","within","fall"
"hard-371","1043","0.0186896473444612","1","between","fall"
"hard-vcom=2-20","1018","0.954820280469138","2","within","fall"
"hard-vcom=2-20","1018","-0.109713464742699","2","between","fall"
"hard-vcom=2-20","1019","0.240921646710799","2","within","fall"
"hard-vcom=2-20","1019","0.035390669516624","2","between","fall"
"hard-vcom=2-20","1022","0.344469540261777","2","within","fall"
"hard-vcom=2-20","1022","0.0891715021740701","2","between","fall"
"hard-vcom=2-20","1023","0.65119021551228","2","within","fall"
"hard-vcom=2-20","1023","-0.087809553419171","2","between","fall"
"hard-vcom=2-20","1031","0.944023288339863","2","within","fall"
"hard-vcom=2-20","1031","-0.055117709382328","2","between","fall"
"hard-vcom=2-20","1033","0.67244382122001","2","within","fall"
"hard-vcom=2-20","1033","-0.054893923779515","2","between","fall"
"hard-vcom=2-20","1034","0.642093383236001","2","within","fall"
"hard-vcom=2-20","1034","-0.0774354915919079","2","between","fall"
"hard-vcom=2-20","1038","-0.116083879835459","2","within","fall"
"hard-vcom=2-20","1038","-0.134911374328709","2","between","fall"
"hard-vcom=2-20","1039","-0.0994023239965691","2","within","fall"
"hard-vcom=2-20","1039","0.215348603953096","2","between","fall"
"hard-vcom=2-20","1040","-0.103511580691167","2","within","fall"
"hard-vcom=2-20","1040","0.0064749160140451","2","between","fall"
"hard-vcom=2-20","1041","0.459108228568087","2","within","fall"
"hard-vcom=2-20","1041","0.0599901332182704","2","between","fall"
"hard-vcom=2-20","1043","0.650804553451405","2","within","fall"
"hard-vcom=2-20","1043","-0.0875817826520926","2","between","fall"
"easy-121","1018","-0.0772985086950168","1","within","fall"
"easy-121","1018","0.25061578438897","1","between","fall"
"easy-121","1019","0.119375166213127","1","within","fall"
"easy-121","1019","0.52269497448178","1","between","fall"
"easy-121","1022","0.596593509344841","1","within","fall"
"easy-121","1022","0.868840167618245","1","between","fall"
"easy-121","1023","0.566009223012095","1","within","fall"
"easy-121","1023","0.813010888800203","1","between","fall"
"easy-121","1031","0.959314275382193","1","within","fall"
"easy-121","1031","0.601753236979439","1","between","fall"
"easy-121","1033","0.708437663797859","1","within","fall"
"easy-121","1033","0.836323908151592","1","between","fall"
"easy-121","1034","0.659924511159124","1","within","fall"
"easy-121","1034","0.724235147603262","1","between","fall"
"easy-121","1038","0.537636423080242","1","within","fall"
"easy-121","1038","0.968809648822783","1","between","fall"
"easy-121","1039","0.643627890900413","1","within","fall"
"easy-121","1039","0.944531256949681","1","between","fall"
"easy-121","1040","-0.127488863122888","1","within","fall"
"easy-121","1040","-0.201510360048356","1","between","fall"
"easy-121","1041","0.703274721448997","1","within","fall"
"easy-121","1041","0.829215038411214","1","between","fall"
"easy-121","1043","0.630818832545789","1","within","fall"
"easy-121","1043","0.91226030988711","1","between","fall"
"hard-556","1018","0.562035190495759","2","within","fall"
"hard-556","1018","0.368592087328939","2","between","fall"
"hard-556","1019","0.370310759009369","2","within","fall"
"hard-556","1019","-0.0987133999311213","2","between","fall"
"hard-556","1022","0.499083320719706","2","within","fall"
"hard-556","1022","0.272652310508038","2","between","fall"
"hard-556","1023","0.197346603993427","2","within","fall"
"hard-556","1023","0.538543023276221","2","between","fall"
"hard-556","1033","0.171911202676082","2","within","fall"
"hard-556","1033","0.714192550039598","2","between","fall"
"hard-556","1034","0.165468623894172","2","within","fall"
"hard-556","1034","0.531579644681123","2","between","fall"
"hard-556","1038","0.365678996417281","2","within","fall"
"hard-556","1038","0.566926036348079","2","between","fall"
"hard-556","1039","0.0401218942040364","2","within","fall"
"hard-556","1039","-0.0535555347853897","2","between","fall"
"hard-556","1040","-0.133908340300445","2","within","fall"
"hard-556","1040","-0.0879229613929912","2","between","fall"
"hard-556","1041","0.562446769220205","2","within","fall"
"hard-556","1041","0.588624031196892","2","between","fall"
"hard-556","1043","0.353112143159734","2","within","fall"
"hard-556","1043","-0.0353780097967498","2","between","fall"
"easy-13","1018","0.539631564940304","3","within","stand"
"easy-13","1018","0.681366180935132","3","between","stand"
"easy-13","1019","0.0552944906594557","3","within","stand"
"easy-13","1019","0.496624598595382","3","between","stand"
"easy-13","1022","0.0122009433573224","3","within","stand"
"easy-13","1022","0.327007668297733","3","between","stand"
"easy-13","1023","0.326849225051137","3","within","stand"
"easy-13","1023","0.633281462542606","3","between","stand"
"easy-13","1033","0.308897453502099","3","within","stand"
"easy-13","1033","0.726326065569028","3","between","stand"
"easy-13","1034","0.247319196239673","3","within","stand"
"easy-13","1034","0.688808156894977","3","between","stand"
"easy-13","1038","0.254432769803389","3","within","stand"
"easy-13","1038","0.683102199578628","3","between","stand"
"easy-13","1039","0.369539988654201","3","within","stand"
"easy-13","1039","0.715724528891301","3","between","stand"
"easy-13","1040","-0.0987493436383765","3","within","stand"
"easy-13","1040","-0.140012072067267","3","between","stand"
"easy-13","1041","0.385485559019884","3","within","stand"
"easy-13","1041","0.796184574705759","3","between","stand"
"easy-13","1043","0.346497769595855","3","within","stand"
"easy-13","1043","0.660032605392007","3","between","stand"
"hard-vcom=3-100","1018","0.62570441901709","1","within","stand"
"hard-vcom=3-100","1018","0.20016937615372","1","between","stand"
"hard-vcom=3-100","1019","0.108522884263856","1","within","stand"
"hard-vcom=3-100","1019","0.00033377479910288","1","between","stand"
"hard-vcom=3-100","1022","0.492528623433601","1","within","stand"
"hard-vcom=3-100","1022","0.578710468613106","1","between","stand"
"hard-vcom=3-100","1023","0.767911577544389","1","within","stand"
"hard-vcom=3-100","1023","0.65312946850444","1","between","stand"
"hard-vcom=3-100","1031","0.953022726283856","1","within","stand"
"hard-vcom=3-100","1031","0.749171081364812","1","between","stand"
"hard-vcom=3-100","1033","0.716158774596049","1","within","stand"
"hard-vcom=3-100","1033","0.721793449921692","1","between","stand"
"hard-vcom=3-100","1034","0.606548472614939","1","within","stand"
"hard-vcom=3-100","1034","0.879785411257772","1","between","stand"
"hard-vcom=3-100","1038","0.619468347965867","1","within","stand"
"hard-vcom=3-100","1038","0.900559257000557","1","between","stand"
"hard-vcom=3-100","1039","0.0854169176623654","1","within","stand"
"hard-vcom=3-100","1039","0.074262192804998","1","between","stand"
"hard-vcom=3-100","1040","-0.0860924430820474","1","within","stand"
"hard-vcom=3-100","1040","0.142788052899652","1","between","stand"
"hard-vcom=3-100","1041","0.288100220187449","1","within","stand"
"hard-vcom=3-100","1041","0.639504098031887","1","between","stand"
"hard-vcom=3-100","1043","0.638698596958515","1","within","stand"
"hard-vcom=3-100","1043","0.807939072694062","1","between","stand"
"hard-388","1018","0.597010649833232","2","within","fall"
"hard-388","1018","0.305582883227984","2","between","fall"
"hard-388","1019","0.527988260113066","2","within","fall"
"hard-388","1019","0.307413326490658","2","between","fall"
"hard-388","1022","0.354634440467689","2","within","fall"
"hard-388","1022","0.232462958127976","2","between","fall"
"hard-388","1023","0.00893673379830271","2","within","fall"
"hard-388","1023","0.0933196518843879","2","between","fall"
"hard-388","1031","0.949215815750947","2","within","fall"
"hard-388","1031","0.315584818905462","2","between","fall"
"hard-388","1033","0.713862406088843","2","within","fall"
"hard-388","1033","0.490537261798095","2","between","fall"
"hard-388","1034","0.599789894377619","2","within","fall"
"hard-388","1034","0.157804046903956","2","between","fall"
"hard-388","1038","0.0483948587045192","2","within","fall"
"hard-388","1038","-0.108274025446552","2","between","fall"
"hard-388","1039","0.929928025078367","2","within","fall"
"hard-388","1039","0.291030388681998","2","between","fall"
"hard-388","1040","-0.0271353507921595","2","within","fall"
"hard-388","1040","0.150622424476395","2","between","fall"
"hard-388","1041","0.168616603634758","2","within","fall"
"hard-388","1041","0.200027363602052","2","between","fall"
"hard-388","1043","0.297049159501578","2","within","fall"
"hard-388","1043","0.293591801689707","2","between","fall"
"easy-vcom=4-4","1018","0.579073294567859","3","within","stand"
"easy-vcom=4-4","1018","0.650859151064213","3","between","stand"
"easy-vcom=4-4","1019","0.70514599123327","3","within","stand"
"easy-vcom=4-4","1019","0.608225246251485","3","between","stand"
"easy-vcom=4-4","1022","0.568909492666395","3","within","stand"
"easy-vcom=4-4","1022","0.657213523498081","3","between","stand"
"easy-vcom=4-4","1023","0.400439733906337","3","within","stand"
"easy-vcom=4-4","1023","0.649729503442487","3","between","stand"
"easy-vcom=4-4","1031","0.871765381103555","3","within","stand"
"easy-vcom=4-4","1031","0.374500366837646","3","between","stand"
"easy-vcom=4-4","1033","0.705860708513398","3","within","stand"
"easy-vcom=4-4","1033","0.599258961783183","3","between","stand"
"easy-vcom=4-4","1034","0.714581988698056","3","within","stand"
"easy-vcom=4-4","1034","0.59512017058591","3","between","stand"
"easy-vcom=4-4","1038","0.596060541291656","3","within","stand"
"easy-vcom=4-4","1038","0.651656131435233","3","between","stand"
"easy-vcom=4-4","1039","-0.00834145047982096","3","within","stand"
"easy-vcom=4-4","1039","0.290271691011293","3","between","stand"
"easy-vcom=4-4","1040","0.540801770206169","3","within","stand"
"easy-vcom=4-4","1040","0.439291012471762","3","between","stand"
"easy-vcom=4-4","1041","0.681262349762508","3","within","stand"
"easy-vcom=4-4","1041","0.600903410924573","3","between","stand"
"easy-vcom=4-4","1043","0.703759233774586","3","within","stand"
"easy-vcom=4-4","1043","0.609753063979171","3","between","stand"
"hard-590","1018","0.442251649290894","1","within","stand"
"hard-590","1018","0.252718144361005","1","between","stand"
"hard-590","1019","0.627318514586289","1","within","stand"
"hard-590","1019","0.335441021029151","1","between","stand"
"hard-590","1022","0.2574044515463","1","within","stand"
"hard-590","1022","0.0811550811244465","1","between","stand"
"hard-590","1023","0.00832802611942575","1","within","stand"
"hard-590","1023","-0.0315808688766732","1","between","stand"
"hard-590","1031","0.950686110674354","1","within","stand"
"hard-590","1031","0.0593945451334562","1","between","stand"
"hard-590","1033","0.527613822356468","1","within","stand"
"hard-590","1033","0.674885081838952","1","between","stand"
"hard-590","1034","0.624456922365994","1","within","stand"
"hard-590","1034","0.192178981552228","1","between","stand"
"hard-590","1038","0.495768122592205","1","within","stand"
"hard-590","1038","0.522697416225307","1","between","stand"
"hard-590","1039","-0.0508193817720592","1","within","stand"
"hard-590","1039","-0.108482248914288","1","between","stand"
"hard-590","1040","0.514443859500788","1","within","stand"
"hard-590","1040","0.275191229148995","1","between","stand"
"hard-590","1041","0.530932320771783","1","within","stand"
"hard-590","1041","0.40037178082051","1","between","stand"
"hard-590","1043","-0.0429173949851423","1","within","stand"
"hard-590","1043","0.0414560463514753","1","between","stand"
"hard-442","1018","-0.114817245932885","2","within","fall"
"hard-442","1018","-0.108982976539352","2","between","fall"
"hard-442","1019","0.308762127172726","2","within","fall"
"hard-442","1019","0.441368390882906","2","between","fall"
"hard-442","1022","-0.120944862804008","2","within","fall"
"hard-442","1022","0.205097504338721","2","between","fall"
"hard-442","1023","0.403776592875841","2","within","fall"
"hard-442","1023","0.481039751394993","2","between","fall"
"hard-442","1031","0.946080855150509","2","within","fall"
"hard-442","1031","-0.0673126074370748","2","between","fall"
"hard-442","1033","0.146594121574195","2","within","fall"
"hard-442","1033","0.631789089382874","2","between","fall"
"hard-442","1034","0.46725397968571","2","within","fall"
"hard-442","1034","0.591020520814272","2","between","fall"
"hard-442","1038","-0.103949057975125","2","within","fall"
"hard-442","1038","-0.0985207914380812","2","between","fall"
"hard-442","1039","0.275081947746757","2","within","fall"
"hard-442","1039","-0.0596731045780026","2","between","fall"
"hard-442","1040","0.496442249186098","2","within","fall"
"hard-442","1040","0.21820468182686","2","between","fall"
"hard-442","1041","-0.0217845205294358","2","within","fall"
"hard-442","1041","0.0587733149799247","2","between","fall"
"hard-442","1043","-0.04744581115692","2","within","fall"
"hard-442","1043","-0.100979129084502","2","between","fall"
"hard-345","1018","0.542343919852385","3","within","stand"
"hard-345","1018","0.626972038635224","3","between","stand"
"hard-345","1019","0.459308211871701","3","within","stand"
"hard-345","1019","0.158902815044432","3","between","stand"
"hard-345","1022","0.543089443381915","3","within","stand"
"hard-345","1022","0.661530807354137","3","between","stand"
"hard-345","1023","-0.0724145462658721","3","within","stand"
"hard-345","1023","-0.0620134444167207","3","between","stand"
"hard-345","1031","0.950468300730127","3","within","stand"
"hard-345","1031","0.518165913819008","3","between","stand"
"hard-345","1033","0.592865613962837","3","within","stand"
"hard-345","1033","0.68693782704616","3","between","stand"
"hard-345","1034","0.624932255035814","3","within","stand"
"hard-345","1034","0.497692607098184","3","between","stand"
"hard-345","1038","-0.091869467123307","3","within","stand"
"hard-345","1038","-0.106972740464208","3","between","stand"
"hard-345","1039","0.235410526185506","3","within","stand"
"hard-345","1039","0.597378805710931","3","between","stand"
"hard-345","1040","0.320095498234726","3","within","stand"
"hard-345","1040","0.425668608860704","3","between","stand"
"hard-345","1041","0.503947789510186","3","within","stand"
"hard-345","1041","0.308392120544945","3","between","stand"
"hard-345","1043","0.528652598107856","3","within","stand"
"hard-345","1043","0.6100741694054","3","between","stand"
"easy-vcom=4-19","1018","0.545153833212613","1","within","stand"
"easy-vcom=4-19","1018","-0.0157703151175919","1","between","stand"
"easy-vcom=4-19","1019","0.557863164445201","1","within","stand"
"easy-vcom=4-19","1019","0.46083217252832","1","between","stand"
"easy-vcom=4-19","1022","-0.0538456874115241","1","within","stand"
"easy-vcom=4-19","1022","-0.0554221917812208","1","between","stand"
"easy-vcom=4-19","1023","0.368152345948368","1","within","stand"
"easy-vcom=4-19","1023","0.275932705540706","1","between","stand"
"easy-vcom=4-19","1033","0.0281176907706432","1","within","stand"
"easy-vcom=4-19","1033","0.44473324237041","1","between","stand"
"easy-vcom=4-19","1034","0.20404426566159","1","within","stand"
"easy-vcom=4-19","1034","0.471457121455976","1","between","stand"
"easy-vcom=4-19","1038","-0.0212231150149045","1","within","stand"
"easy-vcom=4-19","1038","0.543605313619055","1","between","stand"
"easy-vcom=4-19","1039","0.555222819526512","1","within","stand"
"easy-vcom=4-19","1039","0.221732555155678","1","between","stand"
"easy-vcom=4-19","1040","0.51861225618349","1","within","stand"
"easy-vcom=4-19","1040","0.121960554199227","1","between","stand"
"easy-vcom=4-19","1041","-0.00971738221428438","1","within","stand"
"easy-vcom=4-19","1041","0.544552960872322","1","between","stand"
"easy-vcom=4-19","1043","0.166811978419236","1","within","stand"
"easy-vcom=4-19","1043","0.118325086608596","1","between","stand"
"hard-382","1018","0.549232852481938","2","within","fall"
"hard-382","1018","-0.146018564900841","2","between","fall"
"hard-382","1019","0.393463129843712","2","within","fall"
"hard-382","1019","-0.121963621529727","2","between","fall"
"hard-382","1022","0.644796067449942","2","within","fall"
"hard-382","1022","-0.147122910708378","2","between","fall"
"hard-382","1023","0.450053510322394","2","within","fall"
"hard-382","1023","-0.140613108579615","2","between","fall"
"hard-382","1031","0.811508013371853","2","within","fall"
"hard-382","1031","-0.0868479806879914","2","between","fall"
"hard-382","1033","0.691146966028193","2","within","fall"
"hard-382","1033","-0.138580774092076","2","between","fall"
"hard-382","1034","0.679512129390787","2","within","fall"
"hard-382","1034","-0.138646124078945","2","between","fall"
"hard-382","1038","0.568011507111172","2","within","fall"
"hard-382","1038","-0.150108081412383","2","between","fall"
"hard-382","1039","0.965136403768346","2","within","fall"
"hard-382","1039","-0.0854454303914231","2","between","fall"
"hard-382","1040","0.15872446506954","2","within","fall"
"hard-382","1040","-0.131595607087863","2","between","fall"
"hard-382","1041","-0.137076195807437","2","within","fall"
"hard-382","1041","0.425012379408039","2","between","fall"
"hard-382","1043","0.0114590960386252","2","within","fall"
"hard-382","1043","-0.146684728507688","2","between","fall"
"hard-vcom=1-5","1018","-0.0663031018869109","1","within","fall"
"hard-vcom=1-5","1018","-0.0973175850657459","1","between","fall"
"hard-vcom=1-5","1019","0.130710816356847","1","within","fall"
"hard-vcom=1-5","1019","0.516252313716802","1","between","fall"
"hard-vcom=1-5","1022","0.246169579971597","1","within","fall"
"hard-vcom=1-5","1022","0.69298113443519","1","between","fall"
"hard-vcom=1-5","1023","0.70506069936836","1","within","fall"
"hard-vcom=1-5","1023","0.223237681738367","1","between","fall"
"hard-vcom=1-5","1031","0.965391010806843","1","within","fall"
"hard-vcom=1-5","1031","-0.0218952695834327","1","between","fall"
"hard-vcom=1-5","1033","0.681656521007866","1","within","fall"
"hard-vcom=1-5","1033","0.152105602471724","1","between","fall"
"hard-vcom=1-5","1034","0.367727135029073","1","within","fall"
"hard-vcom=1-5","1034","0.666984707195865","1","between","fall"
"hard-vcom=1-5","1038","0.324455774751142","1","within","fall"
"hard-vcom=1-5","1038","0.356144111816611","1","between","fall"
"hard-vcom=1-5","1039","0.109331257240176","1","within","fall"
"hard-vcom=1-5","1039","-0.00786317813348554","1","between","fall"
"hard-vcom=1-5","1040","0.360391163939756","1","within","fall"
"hard-vcom=1-5","1040","0.652841099251044","1","between","fall"
"hard-vcom=1-5","1041","-0.102625834442451","1","within","fall"
"hard-vcom=1-5","1041","-0.0706019862834234","1","between","fall"
"hard-vcom=1-5","1043","0.0758663291113461","1","within","fall"
"hard-vcom=1-5","1043","-0.0105058769731224","1","between","fall"
"hard-271","1018","0.144419202985885","2","within","fall"
"hard-271","1018","0.0774339651821998","2","between","fall"
"hard-271","1019","0.163191120675938","2","within","fall"
"hard-271","1019","-0.0156644775573147","2","between","fall"
"hard-271","1022","-0.0523215040274951","2","within","fall"
"hard-271","1022","-0.0770413616608931","2","between","fall"
"hard-271","1023","0.423992320358743","2","within","fall"
"hard-271","1023","0.221355868732636","2","between","fall"
"hard-271","1031","0.868210526642694","2","within","fall"
"hard-271","1031","0.278894930653847","2","between","fall"
"hard-271","1033","0.71770720361698","2","within","fall"
"hard-271","1033","0.63294410527296","2","between","fall"
"hard-271","1034","0.690463692715124","2","within","fall"
"hard-271","1034","0.15512469751022","2","between","fall"
"hard-271","1038","0.44973876789087","2","within","fall"
"hard-271","1038","0.143422932263314","2","between","fall"
"hard-271","1039","-0.058261639428132","2","within","fall"
"hard-271","1039","-0.0495514947674147","2","between","fall"
"hard-271","1040","0.378736999480231","2","within","fall"
"hard-271","1040","0.716775300531688","2","between","fall"
"hard-271","1041","0.464281221647757","2","within","fall"
"hard-271","1041","0.37563437673412","2","between","fall"
"hard-271","1043","0.579477791413132","2","within","fall"
"hard-271","1043","0.590526072394727","2","between","fall"
"hard-82","1018","0.076365090688971","1","within","fall"
"hard-82","1018","0.160939167954417","1","between","fall"
"hard-82","1019","-0.0208916897019861","1","within","fall"
"hard-82","1019","-0.090873834849585","1","between","fall"
"hard-82","1022","0.337104723290647","1","within","fall"
"hard-82","1022","0.550126470467472","1","between","fall"
"hard-82","1023","0.530223887564896","1","within","fall"
"hard-82","1023","0.436355029452507","1","between","fall"
"hard-82","1031","0.950274941901919","1","within","fall"
"hard-82","1031","0.571362558061949","1","between","fall"
"hard-82","1033","0.691471605181748","1","within","fall"
"hard-82","1033","0.341771788592876","1","between","fall"
"hard-82","1034","0.645986282730157","1","within","fall"
"hard-82","1034","0.626141447423442","1","between","fall"
"hard-82","1038","0.517446920531697","1","within","fall"
"hard-82","1038","0.400018978920716","1","between","fall"
"hard-82","1039","0.571918582756772","1","within","fall"
"hard-82","1039","0.641981001488874","1","between","fall"
"hard-82","1040","0.495568527813368","1","within","fall"
"hard-82","1040","0.633175071295556","1","between","fall"
"hard-82","1041","0.566897202436041","1","within","fall"
"hard-82","1041","0.362576742312123","1","between","fall"
"hard-82","1043","0.128252420709498","1","within","fall"
"hard-82","1043","0.0131512419779721","1","between","fall"
"easy-vcom=1-145","1018","0.341848058291127","2","within","fall"
"easy-vcom=1-145","1018","0.589606080742555","2","between","fall"
"easy-vcom=1-145","1019","0.60818005519973","2","within","fall"
"easy-vcom=1-145","1019","0.709483765419483","2","between","fall"
"easy-vcom=1-145","1022","0.537482764149688","2","within","fall"
"easy-vcom=1-145","1022","0.730014602673133","2","between","fall"
"easy-vcom=1-145","1023","0.391327329203253","2","within","fall"
"easy-vcom=1-145","1023","0.258728999664674","2","between","fall"
"easy-vcom=1-145","1033","0.702586970034406","2","within","fall"
"easy-vcom=1-145","1033","0.536696583950693","2","between","fall"
"easy-vcom=1-145","1034","0.22548252909782","2","within","fall"
"easy-vcom=1-145","1034","0.562867689758347","2","between","fall"
"easy-vcom=1-145","1038","0.947837784066695","2","within","fall"
"easy-vcom=1-145","1038","0.345144957940363","2","between","fall"
"easy-vcom=1-145","1039","0.0978941584419293","2","within","fall"
"easy-vcom=1-145","1039","0.378163432123116","2","between","fall"
"easy-vcom=1-145","1040","0.578298992742079","2","within","fall"
"easy-vcom=1-145","1040","0.713602378747312","2","between","fall"
"easy-vcom=1-145","1041","0.133750641352555","2","within","fall"
"easy-vcom=1-145","1041","0.652759927818325","2","between","fall"
"easy-vcom=1-145","1043","0.3829717589704","2","within","fall"
"easy-vcom=1-145","1043","0.0701857542387612","2","between","fall"
"hard-vcom=2-144","1018","0.187475831420651","1","within","stand"
"hard-vcom=2-144","1018","0.162522749632392","1","between","stand"
"hard-vcom=2-144","1019","0.263551148676118","1","within","stand"
"hard-vcom=2-144","1019","0.589779476740675","1","between","stand"
"hard-vcom=2-144","1022","0.545590799816289","1","within","stand"
"hard-vcom=2-144","1022","0.654746534450575","1","between","stand"
"hard-vcom=2-144","1023","0.44294210390425","1","within","stand"
"hard-vcom=2-144","1023","0.471898446331249","1","between","stand"
"hard-vcom=2-144","1031","0.855763221252132","1","within","stand"
"hard-vcom=2-144","1031","0.438948436493944","1","between","stand"
"hard-vcom=2-144","1033","0.449440341680353","1","within","stand"
"hard-vcom=2-144","1033","0.697738226553599","1","between","stand"
"hard-vcom=2-144","1034","0.604613201720626","1","within","stand"
"hard-vcom=2-144","1034","0.66174896963176","1","between","stand"
"hard-vcom=2-144","1038","-0.0828576118925186","1","within","stand"
"hard-vcom=2-144","1038","-0.115138384462209","1","between","stand"
"hard-vcom=2-144","1039","-0.0999528893812881","1","within","stand"
"hard-vcom=2-144","1039","-0.0717641002093947","1","between","stand"
"hard-vcom=2-144","1040","0.393114161161416","1","within","stand"
"hard-vcom=2-144","1040","0.613016100118218","1","between","stand"
"hard-vcom=2-144","1041","0.434875901799382","1","within","stand"
"hard-vcom=2-144","1041","0.55263710650515","1","between","stand"
"hard-vcom=2-144","1043","0.455341712430155","1","within","stand"
"hard-vcom=2-144","1043","0.368936874602269","1","between","stand"
"hard-21","1018","0.617310368092677","2","within","fall"
"hard-21","1018","0.394161131594759","2","between","fall"
"hard-21","1019","-0.116826166302781","2","within","fall"
"hard-21","1019","-0.0625909994834025","2","between","fall"
"hard-21","1022","0.257274446955973","2","within","fall"
"hard-21","1022","0.403249720954116","2","between","fall"
"hard-21","1023","0.110445609932779","2","within","fall"
"hard-21","1023","0.368920694775088","2","between","fall"
"hard-21","1031","0.950342465012285","2","within","fall"
"hard-21","1031","0.392180851489966","2","between","fall"
"hard-21","1033","0.641929714365733","2","within","fall"
"hard-21","1033","0.194640347623734","2","between","fall"
"hard-21","1034","0.612004172603793","2","within","fall"
"hard-21","1034","0.3744800270158","2","between","fall"
"hard-21","1038","-0.00263342233001577","2","within","fall"
"hard-21","1038","-0.0743206882474958","2","between","fall"
"hard-21","1039","0.186370110811748","2","within","fall"
"hard-21","1039","0.487362864541408","2","between","fall"
"hard-21","1040","0.378940828397311","2","within","fall"
"hard-21","1040","0.332663300229527","2","between","fall"
"hard-21","1041","-0.0797224979499444","2","within","fall"
"hard-21","1041","0.122525970671986","2","between","fall"
"hard-21","1043","0.410657517237683","2","within","fall"
"hard-21","1043","0.357032612704518","2","between","fall"
"hard-552","1018","0.166069802647687","2","within","fall"
"hard-552","1018","0.237732204778283","2","between","fall"
"hard-552","1019","0.346272141194497","2","within","fall"
"hard-552","1019","0.568628241497446","2","between","fall"
"hard-552","1022","0.359623262450483","2","within","fall"
"hard-552","1022","0.345762793985836","2","between","fall"
"hard-552","1023","0.535018892389184","2","within","fall"
"hard-552","1023","0.598112139304833","2","between","fall"
"hard-552","1033","0.149050021510345","2","within","fall"
"hard-552","1033","0.0816855835039393","2","between","fall"
"hard-552","1034","0.507386461760599","2","within","fall"
"hard-552","1034","0.34302534671423","2","between","fall"
"hard-552","1038","-0.0947799491392168","2","within","fall"
"hard-552","1038","-0.104044654245332","2","between","fall"
"hard-552","1039","0.952316412367656","2","within","fall"
"hard-552","1039","0.676922872214898","2","between","fall"
"hard-552","1040","0.397796769298692","2","within","fall"
"hard-552","1040","0.209932177307501","2","between","fall"
"hard-552","1041","-0.0803047082516851","2","within","fall"
"hard-552","1041","-0.110390386916756","2","between","fall"
"hard-552","1043","-0.0317525226125894","2","within","fall"
"hard-552","1043","-0.0415127089157161","2","between","fall"
"easy-vcom=3-136","1018","0.767620438344789","2","within","fall"
"easy-vcom=3-136","1018","0.555260812759591","2","between","fall"
"easy-vcom=3-136","1019","0.0609404142411073","2","within","fall"
"easy-vcom=3-136","1019","-0.141223833721705","2","between","fall"
"easy-vcom=3-136","1022","0.666538636090273","2","within","fall"
"easy-vcom=3-136","1022","0.538991324666642","2","between","fall"
"easy-vcom=3-136","1023","0.0873761464446075","2","within","fall"
"easy-vcom=3-136","1023","0.279577421292614","2","between","fall"
"easy-vcom=3-136","1033","0.27135717206094","2","within","fall"
"easy-vcom=3-136","1033","0.393966444990622","2","between","fall"
"easy-vcom=3-136","1034","0.45821115680006","2","within","fall"
"easy-vcom=3-136","1034","0.714890337416646","2","between","fall"
"easy-vcom=3-136","1038","0.410769483466745","2","within","fall"
"easy-vcom=3-136","1038","0.703378378630685","2","between","fall"
